TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
6,A,2023,2023,511,Gross operating surplus,218.4,6
6,A,2023,2023,511,Taxes on production and imports less subsidies,8.0,6
6,A,2023,2023,511,Compensation of employees,175.2,6
6,A,2023,2023,511,"Publishing industries, except internet (includes software)",401.5,6
6,A,2023,2023,512,Gross operating surplus,67.5,6
6,A,2023,2023,512,Taxes on production and imports less subsidies,6.7,6
6,A,2023,2023,512,Motion picture and sound recording industries,114.0,6
6,A,2023,2023,512,Compensation of employees,39.8,6
6,A,2023,2023,513,Compensation of employees,122.0,6
6,A,2023,2023,513,Broadcasting and telecommunications,493.0,6
6,A,2023,2023,513,Taxes on production and imports less subsidies,42.5,6
6,A,2023,2023,513,Gross operating surplus,328.4,6
6,A,2023,2023,514,Compensation of employees,203.3,6
6,A,2023,2023,514,Taxes on production and imports less subsidies,8.2,6
6,A,2023,2023,514,"Data processing, internet publishing, and other information services",469.4,6
6,A,2023,2023,514,Gross operating surplus,257.9,6
6,A,2023,2023,52,Taxes on production and imports less subsidies,78.5,6
6,A,2023,2023,52,Compensation of employees,1062.2,6
6,A,2023,2023,52,Finance and insurance,2015.6,6
6,A,2023,2023,52,Gross operating surplus,874.9,6
6,A,2023,2023,521CI,Compensation of employees,349.5,6
6,A,2023,2023,521CI,"Federal Reserve banks, credit intermediation, and related activities",913.4,6
6,A,2023,2023,521CI,Taxes on production and imports less subsidies,24.1,6
6,A,2023,2023,521CI,Gross operating surplus,539.8,6
6,A,2023,2023,523,Taxes on production and imports less subsidies,8.2,6
6,A,2023,2023,523,Compensation of employees,337.6,6
6,A,2023,2023,523,"Securities, commodity contracts, and investments",362.2,6
6,A,2023,2023,523,Gross operating surplus,16.5,6
6,A,2023,2023,524,Taxes on production and imports less subsidies,45.4,6
6,A,2023,2023,524,Compensation of employees,369.0,6
6,A,2023,2023,524,Gross operating surplus,306.8,6
6,A,2023,2023,524,Insurance carriers and related activities,721.1,6
6,A,2023,2023,525,Gross operating surplus,11.9,6
6,A,2023,2023,525,Taxes on production and imports less subsidies,0.8,6
6,A,2023,2023,525,"Funds, trusts, and other financial vehicles",18.8,6
6,A,2023,2023,525,Compensation of employees,6.1,6
6,A,2023,2023,53,Taxes on production and imports less subsidies,389.5,6
6,A,2023,2023,53,Compensation of employees,214.7,6
6,A,2023,2023,53,Real estate and rental and leasing,3796.0,6
6,A,2023,2023,53,Gross operating surplus,3191.8,6
6,A,2023,2023,531,Compensation of employees,164.6,6
6,A,2023,2023,531,Real estate,3447.1,6
6,A,2023,2023,531,Gross operating surplus,2921.9,6
6,A,2023,2023,531,Taxes on production and imports less subsidies,360.6,6
6,A,2023,2023,532RL,Gross operating surplus,269.9,6
6,A,2023,2023,532RL,Rental and leasing services and lessors of intangible assets,348.9,6
6,A,2023,2023,532RL,Compensation of employees,50.1,6
6,A,2023,2023,532RL,Taxes on production and imports less subsidies,28.9,6
6,A,2023,2023,54,Gross operating surplus,646.7,6
6,A,2023,2023,54,"Professional, scientific, and technical services",2222.0,6
6,A,2023,2023,54,Compensation of employees,1516.1,6
6,A,2023,2023,54,Taxes on production and imports less subsidies,59.1,6
6,A,2023,2023,5411,Compensation of employees,176.1,6
6,A,2023,2023,5411,Legal services,362.7,6
6,A,2023,2023,5411,Gross operating surplus,162.9,6
6,A,2023,2023,5411,Taxes on production and imports less subsidies,23.8,6
6,A,2023,2023,5412OP,Compensation of employees,922.2,6
6,A,2023,2023,5412OP,"Miscellaneous professional, scientific, and technical services",1370.0,6
6,A,2023,2023,5412OP,Gross operating surplus,424.5,6
6,A,2023,2023,5412OP,Taxes on production and imports less subsidies,23.4,6
6,A,2023,2023,5415,Taxes on production and imports less subsidies,12.0,6
6,A,2023,2023,5415,Gross operating surplus,59.4,6
6,A,2023,2023,5415,Computer systems design and related services,489.2,6
6,A,2023,2023,5415,Compensation of employees,417.9,6
6,A,2023,2023,55,Gross operating surplus,46.2,6
6,A,2023,2023,55,Management of companies and enterprises,503.1,6
6,A,2023,2023,55,Compensation of employees,444.2,6
6,A,2023,2023,55,Taxes on production and imports less subsidies,12.7,6
6,A,2023,2023,56,Compensation of employees,630.4,6
6,A,2023,2023,56,Administrative and waste management services,886.6,6
6,A,2023,2023,56,Gross operating surplus,235.0,6
6,A,2023,2023,56,Taxes on production and imports less subsidies,21.3,6
6,A,2023,2023,561,Compensation of employees,584.8,6
6,A,2023,2023,561,Administrative and support services,804.5,6
6,A,2023,2023,561,Gross operating surplus,203.7,6
6,A,2023,2023,561,Taxes on production and imports less subsidies,16.1,6
6,A,2023,2023,562,Compensation of employees,45.6,6
6,A,2023,2023,562,Waste management and remediation services,82.1,6
6,A,2023,2023,562,Gross operating surplus,31.3,6
6,A,2023,2023,562,Taxes on production and imports less subsidies,5.2,6
6,A,2023,2023,6,"Educational services, health care, and social assistance",2350.9,6
6,A,2023,2023,6,Compensation of employees,1903.6,6
6,A,2023,2023,6,Taxes on production and imports less subsidies,49.1,6
6,A,2023,2023,6,Gross operating surplus,398.3,6
6,A,2023,2023,61,Compensation of employees,252.7,6
6,A,2023,2023,61,Educational services,312.0,6
6,A,2023,2023,61,Gross operating surplus,46.4,6
6,A,2023,2023,61,Taxes on production and imports less subsidies,13.0,6
6,A,2023,2023,62,Taxes on production and imports less subsidies,36.1,6
6,A,2023,2023,62,Compensation of employees,1650.9,6
6,A,2023,2023,62,Health care and social assistance,2038.9,6
6,A,2023,2023,62,Gross operating surplus,351.9,6
6,A,2023,2023,621,Gross operating surplus,222.3,6
6,A,2023,2023,621,Ambulatory health care services,1000.5,6
6,A,2023,2023,621,Compensation of employees,765.6,6
6,A,2023,2023,621,Taxes on production and imports less subsidies,12.6,6
6,A,2023,2023,622,Taxes on production and imports less subsidies,19.6,6
6,A,2023,2023,622,Gross operating surplus,99.2,6
6,A,2023,2023,622,Hospitals,643.8,6
6,A,2023,2023,622,Compensation of employees,525.0,6
6,A,2023,2023,623,Taxes on production and imports less subsidies,8.7,6
6,A,2023,2023,623,Gross operating surplus,12.5,6
6,A,2023,2023,623,Nursing and residential care facilities,196.5,6
6,A,2023,2023,623,Compensation of employees,175.3,6
6,A,2023,2023,624,Gross operating surplus,17.9,6
6,A,2023,2023,624,Social assistance,198.0,6
6,A,2023,2023,624,Compensation of employees,184.9,6
6,A,2023,2023,624,Taxes on production and imports less subsidies,-4.8,6
6,A,2023,2023,7,Gross operating surplus,350.0,6
6,A,2023,2023,7,Taxes on production and imports less subsidies,163.5,6
6,A,2023,2023,7,"Arts, entertainment, recreation, accommodation, and food services",1211.5,6
6,A,2023,2023,7,Compensation of employees,697.9,6
6,A,2023,2023,71,"Arts, entertainment, and recreation",299.7,6
6,A,2023,2023,71,Gross operating surplus,105.1,6
6,A,2023,2023,71,Compensation of employees,158.2,6
6,A,2023,2023,71,Taxes on production and imports less subsidies,36.5,6
6,A,2023,2023,711AS,Taxes on production and imports less subsidies,10.0,6
6,A,2023,2023,711AS,Compensation of employees,82.2,6
6,A,2023,2023,711AS,"Performing arts, spectator sports, museums, and related activities",171.2,6
6,A,2023,2023,711AS,Gross operating surplus,79.0,6
6,A,2023,2023,713,Taxes on production and imports less subsidies,26.4,6
6,A,2023,2023,713,Compensation of employees,75.9,6
6,A,2023,2023,713,"Amusements, gambling, and recreation industries",128.5,6
6,A,2023,2023,713,Gross operating surplus,26.1,6
6,A,2023,2023,72,Taxes on production and imports less subsidies,127.1,6
6,A,2023,2023,72,Gross operating surplus,244.9,6
6,A,2023,2023,72,Accommodation and food services,911.8,6
6,A,2023,2023,72,Compensation of employees,539.7,6
6,A,2023,2023,721,Gross operating surplus,100.1,6
6,A,2023,2023,721,Taxes on production and imports less subsidies,43.2,6
6,A,2023,2023,721,Accommodation,245.6,6
6,A,2023,2023,721,Compensation of employees,102.3,6
6,A,2023,2023,722,Taxes on production and imports less subsidies,83.9,6
6,A,2023,2023,722,Compensation of employees,437.5,6
6,A,2023,2023,722,Food services and drinking places,666.2,6
6,A,2023,2023,722,Gross operating surplus,144.9,6
6,A,2023,2023,81,Compensation of employees,411.4,6
6,A,2023,2023,81,"Other services, except government",589.4,6
6,A,2023,2023,81,Gross operating surplus,143.7,6
6,A,2023,2023,81,Taxes on production and imports less subsidies,34.3,6
6,A,2023,2023,FIRE,Compensation of employees,1276.8,6
6,A,2023,2023,FIRE,Taxes on production and imports less subsidies,468.0,6
6,A,2023,2023,FIRE,"Finance, insurance, real estate, rental, and leasing",5811.6,6
6,A,2023,2023,FIRE,Gross operating surplus,4066.8,6
6,A,2023,2023,G,Gross operating surplus,744.1,6
6,A,2023,2023,G,Taxes on production and imports less subsidies,-47.9,6
6,A,2023,2023,G,Compensation of employees,2408.9,6
6,A,2023,2023,G,Government,3105.1,6
6,A,2023,2023,GDP,Taxes on production and imports less subsidies,1790.3,6
6,A,2023,2023,GDP,Compensation of employees,14209.6,6
6,A,2023,2023,GDP,Gross domestic product,27720.7,6
6,A,2023,2023,GDP,Gross operating surplus,11720.8,6
6,A,2023,2023,GF,Taxes on production and imports less subsidies,-11.5,6
6,A,2023,2023,GF,Gross operating surplus,375.3,6
6,A,2023,2023,GF,Compensation of employees,634.9,6
6,A,2023,2023,GF,Federal,998.8,6
6,A,2023,2023,GFE,Taxes on production and imports less subsidies,-11.5,6
6,A,2023,2023,GFE,Gross operating surplus,10.4,6
6,A,2023,2023,GFE,Government enterprises,69.1,6
6,A,2023,2023,GFE,Compensation of employees,70.2,6
6,A,2023,2023,GFG,General government,929.7,6
6,A,2023,2023,GFG,Compensation of employees,564.7,6
6,A,2023,2023,GFG,Gross operating surplus,365.0,6
6,A,2023,2023,GFGD,National defense,524.1,6
6,A,2023,2023,GFGD,Compensation of employees,322.1,6
6,A,2023,2023,GFGD,Gross operating surplus,202.0,6
6,A,2023,2023,GFGN,Nondefense,405.6,6
6,A,2023,2023,GFGN,Compensation of employees,242.6,6
6,A,2023,2023,GFGN,Gross operating surplus,163.0,6
6,A,2023,2023,GSL,Taxes on production and imports less subsidies,-36.4,6
6,A,2023,2023,GSL,Compensation of employees,1774.0,6
6,A,2023,2023,GSL,State and local,2106.3,6
6,A,2023,2023,GSL,Gross operating surplus,368.7,6
6,A,2023,2023,GSLE,Gross operating surplus,65.5,6
6,A,2023,2023,GSLE,Taxes on production and imports less subsidies,-36.4,6
6,A,2023,2023,GSLE,Compensation of employees,132.0,6
6,A,2023,2023,GSLE,Government enterprises,161.0,6
6,A,2023,2023,GSLG,Gross operating surplus,303.3,6
6,A,2023,2023,GSLG,Compensation of employees,1642.0,6
6,A,2023,2023,GSLG,General government,1945.3,6
6,A,2023,2023,HS,Taxes on production and imports less subsidies,319.3,6
6,A,2023,2023,HS,Gross operating surplus,2295.5,6
6,A,2023,2023,HS,Compensation of employees,26.0,6
6,A,2023,2023,HS,Housing,2640.9,6
6,A,2023,2023,ICT,Taxes on production and imports less subsidies,75.9,6
6,A,2023,2023,ICT,Gross operating surplus,877.6,6
6,A,2023,2023,ICT,Information-communications-technology-producing industries <sup>3</sup>,1950.7,6
6,A,2023,2023,ICT,Compensation of employees,997.2,6
6,A,2023,2023,ORE,Gross operating surplus,626.5,6
6,A,2023,2023,ORE,Other real estate,806.3,6
6,A,2023,2023,ORE,Compensation of employees,138.5,6
6,A,2023,2023,ORE,Taxes on production and imports less subsidies,41.3,6
6,A,2023,2023,PGOOD,Gross operating surplus,2331.5,6
6,A,2023,2023,PGOOD,Private goods-producing industries <sup>1</sup>,4746.9,6
6,A,2023,2023,PGOOD,Compensation of employees,2227.7,6
6,A,2023,2023,PGOOD,Taxes on production and imports less subsidies,187.7,6
6,A,2023,2023,PROF,Compensation of employees,2590.7,6
6,A,2023,2023,PROF,Professional and business services,3611.7,6
6,A,2023,2023,PROF,Gross operating surplus,927.9,6
6,A,2023,2023,PROF,Taxes on production and imports less subsidies,93.1,6
6,A,2023,2023,PSERV,Taxes on production and imports less subsidies,1650.5,6
6,A,2023,2023,PSERV,Compensation of employees,9572.9,6
6,A,2023,2023,PSERV,Private services-producing industries <sup>2</sup>,19868.7,6
6,A,2023,2023,PSERV,Gross operating surplus,8645.2,6
6,A,2023,2023,PVT,Gross operating surplus,10976.8,6
6,A,2023,2023,PVT,Taxes on production and imports less subsidies,1838.2,6
6,A,2023,2023,PVT,Compensation of employees,11800.6,6
6,A,2023,2023,PVT,Private industries,24615.6,6
